Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating
36,Female,Master's,Single,86171.0,643.0,43154.0,Auto,Employed,1,Good,0.5693598332567027,288905.0,4.0,Johnsonside,AL,Guatemala,2.0,1,Medium
56,Female,High School,Married,38227.0,643.0,34048.0,Business,Self-employed,18,Good,0.2359768800092173,173876.0,4.0,Port Christopherfurt,TN,Burkina Faso,0.0,2,Low
29,Male,Bachelor's,Married,95842.0,728.0,38093.0,Auto,Unemployed,1,Excellent,0.3604837295014084,117786.0,4.0,Lake Kara,OK,Mongolia,3.0,0,Low
35,Female,Bachelor's,Widowed,40666.966134016046,643.0,25376.230875937672,Personal,Self-employed,2,Fair,0.4351313095674133,75248.59346859892,3.0,Synthetic,Synthetic,Synthetic,3.0,0,High
32,Female,Master's,Widowed,94165.0,709.0,12136.0,Personal,Self-employed,10,Excellent,0.4775341271707676,170005.0,1.0,Hunterview,CA,Kyrgyz Republic,3.0,0,High
44,Female,High School,Divorced,58923.03722761879,620.0,72215.53906143109,Home,Unemployed,17,Fair,0.5169812776476741,61067.526474131904,3.0,Synthetic,Synthetic,Synthetic,2.0,0,High
43,Female,Master's,Married,69047.0,650.0,36509.0,Home,Employed,12,Fair,0.3154256855169984,246386.0,1.0,Rachelburgh,MD,Jersey,2.0,1,Low
52,Male,PhD,Widowed,109627.0,698.0,29660.0,Business,Self-employed,4,Poor,0.2801251163364112,63982.0,1.0,Jameston,AR,Bolivia,0.0,1,Low
50,Female,High School,Single,79185.0,625.0,34304.0,Business,Unemployed,18,Poor,0.3081903387023835,282474.0,0.0,Ericton,SD,Gambia,3.0,1,Low
25,Female,Master's,Divorced,46805.71380375335,679.0,60141.67466989493,Home,Self-employed,7,Fair,0.21073924093857366,138776.43994358406,4.0,Synthetic,Synthetic,Synthetic,2.0,0,Medium
58,Non-binary,High School,Single,107802.23686752527,710.0,135522.05239113973,Personal,Unemployed,17,Fair,0.3384748946310536,163735.0738772729,1.0,Synthetic,Synthetic,Synthetic,1.0,2,Medium
51,Male,High School,Married,90422.0,769.0,22219.0,Personal,Unemployed,11,Fair,0.4602049034950048,147198.0,1.0,Myersstad,GA,Togo,1.0,0,Medium
44,Female,Bachelor's,Widowed,77202.0,731.0,37968.0,Home,Employed,1,Excellent,0.1439160732226715,288036.0,0.0,West Mary,AS,Armenia,4.0,2,Medium
47,Male,Bachelor's,Married,91911.94516676424,829.0,87981.08931958397,Personal,Unemployed,37,Good,0.06497131646520866,114193.87345209456,5.0,Synthetic,Synthetic,Synthetic,0.0,2,Low
49,Female,Master's,Divorced,71341.0,794.0,49107.0,Business,Unemployed,12,Poor,0.1755691625697711,41105.0,1.0,North Brett,NE,Central African Republic,0.0,1,Low
64,Female,PhD,Divorced,62270.48974732004,679.0,70845.82052295792,Personal,Employed,22,Fair,0.3915600762463043,109556.44429451981,1.0,Synthetic,Synthetic,Synthetic,1.0,0,Medium
58,Female,High School,Single,28039.0,741.0,19358.0,Auto,Employed,9,Fair,0.2174585399767688,56366.0,3.0,East Darrell,GU,Japan,2.0,0,Low
27,Female,High School,Single,39929.0,700.0,42935.0,Home,Unemployed,12,Good,0.3189095044546741,212104.0,2.0,Elizabethland,OK,Bangladesh,0.0,2,Low
33,Female,PhD,Married,104042.0,696.0,16682.0,Personal,Unemployed,5,Good,0.1873872668379018,34979.0,4.0,Aprilberg,NJ,Eritrea,0.0,1,Low
54,Non-binary,High School,Widowed,36693.0,693.0,24179.0,Home,Unemployed,2,Fair,0.1659477415138215,212641.0,1.0,West Katelyn,AK,Nauru,2.0,1,Low
39,Male,Master's,Widowed,182770.1527527831,753.0,49356.19309316262,Home,Employed,18,Excellent,0.15196283059721882,386439.7359671664,3.0,Synthetic,Synthetic,Synthetic,0.0,1,Low
50,Male,High School,Widowed,95768.0,654.0,35319.0,Home,Self-employed,13,Good,0.5027643474660715,67246.0,4.0,Ericfurt,GA,Cote d'Ivoire,2.0,0,Medium
56,Male,PhD,Single,28009.0,694.0,9372.0,Business,Self-employed,3,Poor,0.1298689521898658,183130.0,2.0,East Steven,CO,Sao Tome and Principe,2.0,1,Low
22,Female,Master's,Divorced,42119.0,603.0,49332.0,Business,Self-employed,14,Fair,0.1387803049965914,172134.0,0.0,New Kaylabury,GU,Italy,4.0,0,Medium
29,Non-binary,Master's,Single,41086.0,632.0,8447.0,Auto,Employed,11,Fair,0.1483764189465858,45835.0,3.0,West Christopher,GU,Turkey,3.0,2,High
64,Non-binary,Master's,Married,37612.61618008639,582.0,33677.317212852795,Home,Unemployed,31,Fair,0.5177627768357561,14305.350441584507,4.0,Synthetic,Synthetic,Synthetic,3.0,0,High
40,Male,High School,Single,68967.0,741.0,40618.0,Auto,Employed,7,Good,0.3338732792028595,87760.0,2.0,Yolandachester,KS,Israel,1.0,0,Medium
62,Non-binary,High School,Divorced,32602.537182552027,583.0,59867.27798240782,Auto,Employed,2,Poor,0.4105914578506667,16329.00585037479,3.0,Synthetic,Synthetic,Synthetic,3.0,2,High
47,Female,PhD,Single,81526.0,623.0,20970.0,Auto,Self-employed,10,Excellent,0.1092216779883459,254961.0,4.0,Jeremyton,VA,Albania,4.0,1,Low
66,Female,High School,Married,57487.0,731.0,28084.0,Auto,Unemployed,13,Excellent,0.4772517066936055,153122.0,2.0,Lopezview,NV,Slovenia,4.0,2,Low
48,Non-binary,Bachelor's,Single,57331.1738352097,658.0,80767.78062510368,Personal,Unemployed,2,Good,0.3333508614182621,113698.10418166075,3.0,Synthetic,Synthetic,Synthetic,1.0,0,Medium
44,Non-binary,Master's,Divorced,125868.3217818268,815.0,115347.36240178255,Personal,Self-employed,34,Good,0.16367964401076726,392546.33119601675,5.0,Synthetic,Synthetic,Synthetic,0.0,2,Low
69,Female,Master's,Widowed,64918.530263589244,594.0,88444.50860953465,Business,Unemployed,0,Poor,0.6028316518199848,54126.37542639836,5.0,Synthetic,Synthetic,Synthetic,3.0,1,High
21,Non-binary,PhD,Divorced,35602.32219404343,614.0,56740.087261596585,Home,Unemployed,2,Poor,0.5993574094942375,69044.14920104844,1.0,Synthetic,Synthetic,Synthetic,4.0,0,High
63,Female,High School,Single,25570.58617059241,599.0,30651.245926716296,Business,Self-employed,36,Poor,0.44300513436018363,35258.81591199584,3.0,Synthetic,Synthetic,Synthetic,5.0,1,High
60,Female,Master's,Widowed,80109.43688684527,657.0,81260.76858028273,Personal,Employed,32,Good,0.33746419205168254,96919.97120764888,5.0,Synthetic,Synthetic,Synthetic,1.0,1,Medium
66,Male,Bachelor's,Married,44313.67122288971,600.0,48267.745071311154,Personal,Self-employed,1,Fair,0.6811270579306659,14652.733949335494,2.0,Synthetic,Synthetic,Synthetic,2.0,2,High
61,Female,High School,Divorced,31320.0,748.0,14762.0,Home,Employed,5,Fair,0.2021311016156297,142102.0,3.0,Christianhaven,MT,Norway,1.0,1,Medium
41,Female,High School,Divorced,82995.0,721.0,40165.0,Home,Employed,0,Good,0.242617834363786,117567.0,1.0,Anthonyhaven,GA,Palau,1.0,1,Low
40,Non-binary,Master's,Single,58485.0,757.0,9541.0,Business,Self-employed,0,Poor,0.5123556817443328,99632.0,0.0,Chadview,ND,France,1.0,0,Low
37,Female,Master's,Widowed,71849.34686198042,712.0,88795.71338892334,Personal,Unemployed,12,Good,0.3247503496138135,170609.70567671955,3.0,Synthetic,Synthetic,Synthetic,0.0,1,Medium
44,Non-binary,PhD,Married,61149.671269726925,584.0,44140.9647166635,Personal,Self-employed,5,Poor,0.6888726424111298,84810.24016316932,0.0,Synthetic,Synthetic,Synthetic,2.0,1,High
53,Male,Master's,Married,69340.88708234741,607.0,92385.39449079323,Business,Unemployed,18,Poor,0.4876393911147445,15327.421010811648,0.0,Synthetic,Synthetic,Synthetic,3.0,1,High
18,Male,Bachelor's,Married,82160.0,752.0,28519.0,Home,Employed,2,Excellent,0.3128743307604937,23422.0,3.0,Port Joseph,LA,El Salvador,2.0,2,Medium
20,Female,Master's,Single,76188.0,689.0,17041.0,Home,Self-employed,4,Good,0.4193004910547597,267248.0,1.0,West Logantown,KY,Guernsey,4.0,0,Medium
32,Female,PhD,Divorced,40641.0,759.0,40938.0,Business,Employed,12,Good,0.2249696745649511,43076.0,4.0,Dunnborough,DC,Namibia,4.0,0,Low
63,Female,Bachelor's,Single,114583.0,749.0,8324.0,Auto,Employed,7,Fair,0.4277809202696591,214885.0,3.0,Rubioborough,LA,Belgium,4.0,1,Low
48,Female,PhD,Married,97513.0,672.0,33222.0,Auto,Unemployed,2,Fair,0.5706961747520802,179358.0,3.0,New Ryanside,AL,Bolivia,2.0,1,Low
40,Non-binary,High School,Single,105061.0,630.0,27837.0,Personal,Unemployed,6,Poor,0.3795103343752634,49571.0,4.0,Lake Dalebury,IN,Luxembourg,4.0,0,High
43,Non-binary,Bachelor's,Widowed,47260.8005284485,645.0,39207.83344189407,Personal,Self-employed,6,Poor,0.5459945346469166,21192.87336662695,0.0,Synthetic,Synthetic,Synthetic,5.0,1,High
63,Male,PhD,Single,77429.0,759.0,44021.0,Home,Employed,5,Excellent,0.5997805407500693,184873.0,0.0,Danielburgh,MA,Paraguay,2.0,2,Low
46,Female,PhD,Married,24125.0,653.0,33618.0,Home,Unemployed,11,Good,0.4055224785892384,161008.0,0.0,North Aliciahaven,WY,Hungary,4.0,1,High
24,Female,Bachelor's,Single,35642.0,692.0,46449.0,Personal,Self-employed,13,Good,0.2983754514796694,65949.0,2.0,New Peter,ID,Morocco,2.0,0,Medium
60,Male,PhD,Widowed,75178.0,770.0,37821.0,Personal,Self-employed,15,Fair,0.486359505,296981.0,3.0,West Kelly,NM,Mongolia,4.0,2,Medium
50,Non-binary,Bachelor's,Divorced,20631.91513259432,610.0,27205.885537428447,Home,Unemployed,19,Fair,0.5519899216675171,23378.021355072808,3.0,Synthetic,Synthetic,Synthetic,2.0,0,High
47,Non-binary,Master's,Married,62861.0,779.0,20647.0,Home,Unemployed,15,Poor,0.4392231618785255,260636.0,2.0,New Alexandratown,MH,Zambia,3.0,0,High
64,Male,High School,Single,76965.92065869739,826.0,31121.054015789665,Business,Unemployed,15,Good,0.08253790796173016,301937.0407736992,2.0,Synthetic,Synthetic,Synthetic,0.0,1,Low
47,Male,PhD,Divorced,73158.0,660.0,24336.0,Personal,Unemployed,19,Poor,0.4619718730198722,110089.0,3.0,Andersonton,AS,United States Minor Outlying Islands,2.0,0,Medium
46,Male,Bachelor's,Married,50802.0,784.0,12800.0,Business,Unemployed,0,Excellent,0.4791338228329076,71391.0,1.0,Annehaven,SD,Thailand,0.0,2,Medium
48,Male,Master's,Single,58669.72604134493,606.0,115973.0254158192,Home,Unemployed,9,Poor,0.6764797474443929,67789.92704328567,1.0,Synthetic,Synthetic,Synthetic,5.0,2,High
30,Non-binary,PhD,Married,64873.55529641044,605.0,46596.360314993086,Personal,Self-employed,23,Poor,0.48835517069568385,68720.51844125698,2.0,Synthetic,Synthetic,Synthetic,4.0,2,High
44,Female,Master's,Single,41701.48111083094,585.0,26610.584943407903,Home,Employed,33,Fair,0.674113752165072,65034.67735695918,3.0,Synthetic,Synthetic,Synthetic,5.0,1,High
66,Male,High School,Married,28489.6767586382,649.0,29703.318990662945,Personal,Unemployed,13,Poor,0.5304241128023386,60905.60812174194,1.0,Synthetic,Synthetic,Synthetic,2.0,0,High
37,Non-binary,Bachelor's,Single,57101.66023968337,585.0,31929.945615179913,Business,Employed,37,Fair,0.634837110555559,10625.461377302847,3.0,Synthetic,Synthetic,Synthetic,5.0,2,High
32,Non-binary,Bachelor's,Divorced,33296.43006593158,644.0,39135.083573099655,Business,Unemployed,17,Fair,0.6721046140968294,20176.60115864015,4.0,Synthetic,Synthetic,Synthetic,5.0,1,High
44,Male,High School,Divorced,65111.0,794.0,24012.0,Home,Unemployed,10,Poor,0.1595253824689593,100976.0,0.0,Fowlerhaven,VA,Luxembourg,4.0,1,Low
62,Male,Bachelor's,Divorced,107298.0,621.0,7560.0,Home,Employed,15,Excellent,0.1972228383244111,138330.0,4.0,Gonzalezborough,AR,United Arab Emirates,2.0,2,Low
30,Non-binary,Master's,Divorced,62967.0,707.0,47920.0,Auto,Unemployed,18,Good,0.271135905,177269.0,4.0,East Matthewfort,NH,Honduras,0.0,1,Low
52,Non-binary,Bachelor's,Widowed,35860.0,754.0,44695.0,Personal,Unemployed,16,Excellent,0.2192789274908095,151909.0,2.0,Kellyside,PA,Romania,0.0,0,Medium
35,Female,PhD,Single,47973.82437159633,643.0,61756.0217100075,Auto,Unemployed,28,Fair,0.43027292306372417,62886.636331935966,2.0,Synthetic,Synthetic,Synthetic,5.0,2,High
57,Female,Bachelor's,Divorced,37667.0,667.0,6168.0,Home,Unemployed,15,Excellent,0.4617868990637697,258584.0,3.0,Hughesland,ND,United States of America,1.0,0,Low
40,Female,Bachelor's,Widowed,22110.905426728845,584.0,41080.18526216012,Auto,Employed,39,Fair,0.5693183278537837,93600.93613368992,4.0,Synthetic,Synthetic,Synthetic,5.0,1,High
22,Male,Bachelor's,Single,30910.689771821882,586.0,15616.701830200403,Personal,Self-employed,15,Fair,0.678948694675539,63129.68469676986,1.0,Synthetic,Synthetic,Synthetic,5.0,0,High
68,Female,Bachelor's,Divorced,105971.0,646.0,8755.0,Personal,Employed,10,Excellent,0.182616108,38606.0,4.0,Kellyburgh,NM,Andorra,2.0,2,Low
48,Male,High School,Widowed,115001.0,652.0,25286.0,Personal,Unemployed,7,Excellent,0.3659665760544737,63368.0,1.0,Wardton,UT,China,2.0,0,Low
31,Female,Master's,Single,52275.28432461358,594.0,36742.87483941685,Business,Self-employed,16,Poor,0.6706624048663896,69319.234096701,4.0,Synthetic,Synthetic,Synthetic,4.0,2,High
18,Female,PhD,Married,73884.0,628.0,31782.0,Home,Self-employed,0,Fair,0.4586153848642574,167618.0,2.0,Russellview,OR,Trinidad and Tobago,2.0,0,Low
38,Non-binary,Bachelor's,Widowed,159254.23414329073,746.0,147955.1919043567,Auto,Self-employed,4,Good,0.057597787532094866,337904.7560467775,4.0,Synthetic,Synthetic,Synthetic,0.0,1,Low
20,Male,Master's,Divorced,38996.0,656.0,38243.0,Home,Unemployed,11,Good,0.1286470101474364,49802.0,1.0,Lake Melanieport,PA,Bermuda,2.0,2,Low
44,Non-binary,Bachelor's,Married,37842.180318451516,628.0,75486.27127648483,Business,Employed,34,Poor,0.5128263664822653,45601.74209583025,3.0,Synthetic,Synthetic,Synthetic,4.0,0,High
39,Female,PhD,Divorced,44815.0,691.0,49632.0,Auto,Unemployed,5,Fair,0.5092184954547848,256524.0,2.0,Walkerburgh,MH,Syrian Arab Republic,3.0,2,Low
38,Male,Master's,Widowed,90600.0,684.0,27579.0,Business,Employed,18,Fair,0.3785337177195454,76653.0,3.0,Port Brianamouth,SD,Canada,4.0,0,Medium
21,Non-binary,PhD,Widowed,52160.0,768.0,32692.0,Auto,Employed,1,Good,0.5320162729792105,162610.0,0.0,Pricechester,CT,Haiti,1.0,0,Low
42,Male,Bachelor's,Divorced,84435.0,667.0,42265.0,Business,Unemployed,6,Good,0.4668926458323258,34721.0,4.0,Port Linda,WI,Yemen,2.0,2,Low
29,Non-binary,High School,Single,196295.1186090045,764.0,42712.559129005254,Personal,Unemployed,5,Good,0.14348390171447198,140718.7506139257,0.0,Synthetic,Synthetic,Synthetic,0.0,1,Low
61,Male,Bachelor's,Married,63148.0,788.0,16297.0,Home,Unemployed,15,Poor,0.5035010224192703,150940.0,0.0,Williamborough,WY,Nigeria,2.0,1,Low
28,Female,Bachelor's,Single,44236.0,650.0,46203.0,Personal,Unemployed,15,Fair,0.3705969217431061,44381.0,1.0,South Johnland,VA,Tokelau,1.0,1,Medium
60,Female,PhD,Widowed,47525.0,735.0,8633.0,Auto,Employed,2,Good,0.2615235231623759,204459.0,0.0,East Katherine,ME,Niue,2.0,1,Low
37,Non-binary,High School,Divorced,77776.79233219963,589.0,78405.97572562651,Business,Self-employed,36,Fair,0.5446419120093685,38498.18401488134,4.0,Synthetic,Synthetic,Synthetic,2.0,2,High
61,Non-binary,PhD,Widowed,56310.28164859591,642.0,80595.36963754313,Personal,Self-employed,4,Poor,0.6093553508310482,87336.43885718027,0.0,Synthetic,Synthetic,Synthetic,2.0,2,High
54,Non-binary,PhD,Single,68192.0,745.0,24466.0,Personal,Employed,13,Good,0.571908123,20395.0,3.0,North Paul,MA,Costa Rica,4.0,1,Low
47,Female,High School,Divorced,58380.74623522324,594.0,83656.36937939757,Auto,Employed,3,Poor,0.520739196106264,2893.5735123636896,0.0,Synthetic,Synthetic,Synthetic,2.0,1,High
28,Male,PhD,Married,70420.0,620.0,9960.0,Personal,Unemployed,7,Poor,0.2801606202589286,122188.0,1.0,Weberburgh,SC,Mauritius,0.0,0,Low
50,Female,High School,Widowed,23017.0,684.0,36244.0,Auto,Self-employed,13,Poor,0.2446785106476394,271898.0,1.0,Valenciafurt,AR,Brunei Darussalam,4.0,0,High
34,Non-binary,PhD,Married,33806.0,675.0,38472.0,Personal,Unemployed,16,Good,0.5961189217846956,28587.0,3.0,North Sandra,UT,Monaco,3.0,0,High
64,Non-binary,Bachelor's,Divorced,57525.0,689.0,41918.0,Personal,Employed,18,Fair,0.1004792798882806,141507.0,0.0,Jameston,MN,Malawi,2.0,2,High
47,Non-binary,PhD,Single,79415.6574991424,596.0,89067.32045835239,Auto,Employed,31,Fair,0.5494257975001733,6291.978079698424,1.0,Synthetic,Synthetic,Synthetic,4.0,2,High
22,Male,High School,Married,45294.19906907574,632.0,82286.10838629582,Business,Self-employed,17,Fair,0.5752117727291066,78705.33587096335,1.0,Synthetic,Synthetic,Synthetic,4.0,2,High
27,Non-binary,High School,Divorced,71610.7566561205,620.0,134341.00575894697,Business,Employed,32,Fair,0.4708644604150215,99668.47785164088,4.0,Synthetic,Synthetic,Synthetic,4.0,2,High
45,Female,High School,Widowed,28469.0,635.0,27982.0,Home,Unemployed,1,Good,0.576871939,168066.0,2.0,Lake Kelseymouth,PR,Ukraine,3.0,0,Low
47,Non-binary,Bachelor's,Married,20300.855560149546,593.0,14998.393249918456,Home,Employed,35,Poor,0.5809687708747556,96437.53029047846,0.0,Synthetic,Synthetic,Synthetic,3.0,0,High
34,Female,Master's,Single,48634.0,651.0,33559.0,Business,Employed,4,Poor,0.2754797785571998,85975.0,2.0,East Susan,ID,Reunion,4.0,1,Low
68,Non-binary,PhD,Widowed,115631.8187176875,742.0,43678.14919162822,Auto,Self-employed,29,Excellent,0.19671094382343507,372812.5598019219,2.0,Synthetic,Synthetic,Synthetic,0.0,1,Low
64,Non-binary,Bachelor's,Single,89086.0,794.0,7698.0,Home,Self-employed,8,Fair,0.3422020611716103,33371.0,0.0,North Brian,PW,Antigua and Barbuda,0.0,0,Medium
53,Non-binary,PhD,Divorced,36772.0,740.0,49379.0,Personal,Unemployed,2,Excellent,0.5640133323050299,78113.0,2.0,Port Cathyhaven,NC,Hong Kong,1.0,0,Low
63,Female,PhD,Single,75969.33883391354,616.0,139528.72243630816,Home,Employed,13,Fair,0.5896087170911839,60171.84692268295,5.0,Synthetic,Synthetic,Synthetic,5.0,2,High
38,Male,Master's,Divorced,64411.0,794.0,5739.0,Business,Employed,9,Good,0.191625531,265680.0,2.0,Hillmouth,GA,Monaco,0.0,0,Low
23,Non-binary,Master's,Widowed,76049.0,799.0,7879.0,Auto,Employed,8,Excellent,0.2786209787104565,280597.0,3.0,Port Jody,MD,Serbia,4.0,1,Low
63,Non-binary,Bachelor's,Single,51189.31795673899,593.0,38938.72801100322,Business,Self-employed,36,Fair,0.5687794147766247,35139.56232979324,3.0,Synthetic,Synthetic,Synthetic,5.0,0,High
26,Non-binary,High School,Widowed,50716.0,746.0,47005.0,Personal,Self-employed,14,Good,0.2008591672749011,20913.0,0.0,Hansenmouth,OH,Hungary,4.0,2,Low
26,Non-binary,Master's,Married,42658.0,649.0,22921.0,Personal,Self-employed,7,Good,0.404651038026065,276296.0,2.0,East Frankchester,DE,Paraguay,0.0,0,Low
39,Male,Bachelor's,Widowed,92489.0,639.0,7304.0,Business,Employed,19,Poor,0.2298123288273279,215616.0,1.0,Ashleyburgh,IL,Argentina,4.0,0,Low
56,Female,Master's,Single,147183.80881621665,752.0,140156.17222011034,Personal,Self-employed,29,Good,0.174766321858576,203588.61969751073,2.0,Synthetic,Synthetic,Synthetic,0.0,2,Low
23,Female,PhD,Single,84005.0,761.0,45900.0,Home,Employed,18,Fair,0.3597393358083104,198457.0,3.0,Coxville,MN,Greenland,3.0,1,Low
54,Female,Master's,Divorced,92053.0,724.0,44847.0,Business,Unemployed,19,Poor,0.4808939083077864,254938.0,0.0,Murrayborough,OK,Lebanon,4.0,2,High
64,Male,Bachelor's,Single,65542.63281399563,600.0,98886.62794042146,Personal,Self-employed,29,Fair,0.5734848337033674,36404.18726511736,5.0,Synthetic,Synthetic,Synthetic,2.0,0,High
66,Female,High School,Widowed,119432.0,782.0,26135.0,Auto,Self-employed,14,Good,0.2470881771027893,32827.0,3.0,East Jaimetown,PW,Reunion,1.0,1,Medium
36,Female,High School,Divorced,81494.17042012696,684.0,90905.99785718185,Business,Unemployed,6,Fair,0.26264445039144285,177330.21453242903,5.0,Synthetic,Synthetic,Synthetic,0.0,2,Medium
35,Female,High School,Divorced,41845.02451947529,580.0,48507.599450273236,Home,Unemployed,33,Fair,0.6588955447390861,87059.9309116715,1.0,Synthetic,Synthetic,Synthetic,5.0,2,High
53,Non-binary,Bachelor's,Single,114867.03055603566,796.0,81371.52126411124,Home,Employed,7,Good,0.11418814027420715,230531.78700709302,1.0,Synthetic,Synthetic,Synthetic,0.0,2,Low
49,Female,Master's,Single,133708.02859592653,838.0,72349.3706890012,Auto,Self-employed,18,Excellent,0.08229534163678998,281440.2153110897,4.0,Synthetic,Synthetic,Synthetic,0.0,1,Low
34,Female,Bachelor's,Single,49914.21389812928,607.0,88509.66318787314,Home,Unemployed,31,Poor,0.5468490870205369,35091.745636262625,1.0,Synthetic,Synthetic,Synthetic,4.0,1,High
47,Female,PhD,Divorced,128015.45115294932,731.0,20944.93508752095,Home,Employed,33,Excellent,0.07077695910805722,421855.83359126287,5.0,Synthetic,Synthetic,Synthetic,0.0,0,Low
39,Non-binary,Master's,Married,67405.0,744.0,5440.0,Auto,Self-employed,2,Excellent,0.3277190461074634,247547.0,4.0,Lisaview,OR,Gabon,0.0,2,Medium
48,Female,High School,Single,30845.0,789.0,43866.0,Auto,Employed,5,Good,0.4869034297751502,299999.0,4.0,New William,VI,Saint Pierre and Miquelon,1.0,0,Low
30,Male,Bachelor's,Widowed,71119.0,673.0,10850.0,Auto,Self-employed,13,Excellent,0.4902386652856767,147880.0,4.0,New David,KY,Heard Island and McDonald Islands,2.0,1,Low
28,Female,PhD,Divorced,77960.99848818948,589.0,98578.92359062252,Business,Self-employed,30,Poor,0.528300062428164,75725.12483277654,0.0,Synthetic,Synthetic,Synthetic,3.0,1,High
52,Non-binary,PhD,Single,96656.61095838182,650.0,98686.70602055523,Home,Employed,8,Fair,0.2890503243599235,147496.13274521733,2.0,Synthetic,Synthetic,Synthetic,2.0,2,Medium
65,Male,Master's,Single,37942.0,730.0,5240.0,Business,Self-employed,17,Excellent,0.5502358804185068,165444.0,3.0,West Kelseymouth,SC,Guam,3.0,1,Low
24,Female,Master's,Married,44829.41754614588,707.0,64797.21079095304,Auto,Self-employed,23,Fair,0.3585114625937582,71235.20278055815,0.0,Synthetic,Synthetic,Synthetic,2.0,0,Medium
